symbol,date,quality_score
EXPD,2013-12-31,0.5840829682324327
EXPD,2014-12-31,0.7050963396650176
EXPD,2015-12-31,0.902739014841297
EXPE,2013-12-31,0.4374340771016519
EXPE,2014-12-31,0.5000518303492048
EXPE,2015-12-31,0.6906864032979823
EXPE,2016-12-31,0.4941952267893625
EXR,2012-12-31,0.4188778466453169
EXR,2013-12-31,0.4687006980516769
EXR,2014-12-31,0.4844366431675803
EXR,2015-12-31,0.723932869586986
F,2013-12-31,0.4469955705564252
F,2014-12-31,0.4465830221002887
F,2015-12-31,0.723881967207868
F,2016-12-31,0.4184186314574072
FAST,2013-12-31,0.9114040629013852
FAST,2014-12-31,0.8434837688587642
FAST,2015-12-31,0.8990087347067914
FAST,2016-12-31,0.6770299851066148
FB,2013-12-31,0.6426254032180809
FB,2014-12-31,0.6425765031511146
FB,2015-12-31,0.8624844280652745
FB,2016-12-31,0.7590168631354673
FBHS,2012-12-31,0.41827760659218627
FBHS,2013-12-31,0.5121248604056273
FBHS,2014-12-31,0.5809213659101681
FBHS,2015-12-31,0.7571298801349938
FCX,2012-12-31,0.5540004419784395
FCX,2013-12-31,0.45505024913269587
FCX,2014-12-31,0.473622455621316
FCX,2015-12-31,0.6322878661098601
FDX,2013-05-31,0.43140173343106586
FDX,2014-05-31,0.4187294607019462
FDX,2015-05-31,0.24776466036272662
FDX,2016-05-31,0.11509553902649901
FE,2012-12-31,0.4190512554230548
FE,2013-12-31,0.45639202542941654
FE,2014-12-31,0.47581722442122526
FE,2015-12-31,0.7406987538298444
FFIV,2013-09-30,0.8785607710536594
FFIV,2014-09-30,0.7761668374987899
FFIV,2015-09-30,0.8482693352908445
FFIV,2016-09-30,0.6335093203763446
FIS,2012-12-31,0.46389893023148115
FIS,2013-12-31,0.4925258420949197
FIS,2014-12-31,0.532471765259906
FIS,2015-12-31,0.7110529769278163
FISV,2012-12-31,0.5012969245647034
FISV,2013-12-31,0.5090365909402613
FISV,2014-12-31,0.5666475650128237
FISV,2015-12-31,0.7808817412644371
FL,2013-02-02,0.46463587982734667
FL,2014-02-01,0.6330548996088212
FL,2015-01-31,0.7378500266735246
FL,2016-01-30,0.7382990993181322
FLIR,2012-12-31,0.5650348795003667
FLIR,2013-12-31,0.5180474487895801
FLIR,2014-12-31,0.5547391780830091
FLIR,2015-12-31,0.7803742137182094
FLR,2013-12-31,0.5315541658593725
FLR,2014-12-31,0.42805783115579044
FLR,2015-12-31,0.7239337651992706
FLR,2016-12-31,0.3365404028142029
FLS,2013-12-31,0.5333259283936652
FLS,2014-12-31,0.577329208694523
FLS,2015-12-31,0.7570087246806587
FLS,2016-12-31,0.43179145445434824
FMC,2012-12-31,0.5174336221939669
FMC,2013-12-31,0.4660287154004878
FMC,2014-12-31,0.513819100392151
FMC,2015-12-31,0.6747019608552987
FRT,2013-12-31,0.449873440666208
FRT,2014-12-31,0.5036175268422676
FRT,2015-12-31,0.7420112880235152
FRT,2016-12-31,0.45902954659798395
FSLR,2012-12-31,0.3727977986869391
FSLR,2013-12-31,0.465356667888901
FSLR,2014-12-31,0.515305557514668
FSLR,2015-12-31,0.7503150508919705
FTR,2012-12-31,0.4362258864292345
FTR,2013-12-31,0.4804297098205356
FTR,2014-12-31,0.49339756176018074
FTR,2015-12-31,0.7310463942345271
GD,2013-12-31,0.49147365353403744
GD,2014-12-31,0.5399001830779047
GD,2015-12-31,0.7825129451709536
GD,2016-12-31,0.49934436137730764
GGP,2012-12-31,0.41237255764367453
GGP,2013-12-31,0.46029995655111566
GGP,2014-12-31,0.4844882100233438
GGP,2015-12-31,0.7227098986192693
GILD,2012-12-31,0.5683682113188643
GILD,2013-12-31,0.5876609933270706
GILD,2014-12-31,0.8177233140198478
GILD,2015-12-31,0.8561720206508613
GIS,2013-05-26,0.999999889576057
GIS,2014-05-25,0.862801831126791
GIS,2015-05-31,0.4122135875805447
GIS,2016-05-29,0.3638426284646994
GLW,2013-12-31,0.44538181842553115
GLW,2014-12-31,0.5070635429677802
GLW,2015-12-31,0.7361535131809616
GLW,2016-12-31,0.4465343037915676
GM,2013-12-31,0.4205622820481875
GM,2014-12-31,0.4396814850844978
GM,2015-12-31,0.7040589140381515
GM,2016-12-31,0.4319923401135789
GPC,2012-12-31,0.5285961983223101
GPC,2013-12-31,0.5138511490028536
GPC,2014-12-31,0.5698352764345997
GPC,2015-12-31,0.7782317237525476
GPN,2013-05-31,0.228888184982268
GPN,2014-05-31,1.5730049482409747e-07
GPN,2015-05-31,0.2457465000121476
GPN,2016-05-31,0.0010676157277638178
GPS,2013-02-02,0.6039320701008484
GPS,2014-02-01,0.6887211348503584
GPS,2015-01-31,0.6881160083737228
GPS,2016-01-30,0.5615218328930811
GRMN,2012-12-29,0.3968592289675567
GRMN,2013-12-28,0.4140554918940961
GRMN,2014-12-27,0.4566357374368054
GRMN,2015-12-26,0.4617183989036551
GT,2013-12-31,0.4610349327500687
GT,2014-12-31,0.43579249046479845
GT,2015-12-31,0.7690724796272936
GT,2016-12-31,0.44664028066927247
GWW,2012-12-31,0.6393696540633073
GWW,2013-12-31,0.6278516971009478
GWW,2014-12-31,0.7082682000592635
GWW,2015-12-31,0.790091050154938
HAL,2013-12-31,0.49611828831939125
HAL,2014-12-31,0.5850469241613183
HAL,2015-12-31,0.6714844080252552
HAL,2016-12-31,0.23064670874901283
HAR,2013-06-30,0.4902534501869909
HAR,2014-06-30,0.38142754143277247
HAR,2015-06-30,0.15657922022343607
HAR,2016-06-30,0.5130499540814755
HAS,2012-12-31,0.5014367447796283
HAS,2013-12-29,0.9906382010221506
HAS,2014-12-28,0.6696474561232867
HAS,2015-12-27,0.25
HBAN,2012-12-31,0.37392791795652647
HBAN,2013-12-31,0.4329110312244397
HBAN,2014-12-31,0.4506197221982122
HBAN,2015-12-31,0.7149131815594825
HBI,2013-12-28,0.3367072707342677
HBI,2015-01-03,0.17876828952877796
HBI,2016-01-02,0.3084444531683697
HBI,2016-12-31,0.43083581408218785
HCA,2012-12-31,0.530167029725419
HCA,2013-12-31,0.5467762233592673
HCA,2014-12-31,0.6132727906197796
HCA,2015-12-31,0.8017020867321666
HCN,2012-12-31,0.4066294773456445
HCN,2013-12-31,0.46037549210143824
HCN,2014-12-31,0.4882299076474717
HCN,2015-12-31,0.7324356454264294
HCP,2013-12-31,0.4510325044868559
HCP,2014-12-31,0.45974803972869444
HCP,2015-12-31,0.7432019501691838
HCP,2016-12-31,0.46388794386929794
HD,2013-02-03,0.9999999207604566
HD,2014-02-02,0.8837886853009846
HD,2015-02-01,0.999999938618392
HD,2016-01-31,0.7030104422064459
HES,2012-12-31,0.45028305178043554
HES,2013-12-31,0.4761718811434493
HES,2014-12-31,0.48725635010575896
HES,2015-12-31,0.6599729931452625
HIG,2012-12-31,0.3763751320748148
HIG,2013-12-31,0.43933350729242426
HIG,2014-12-31,0.463287899342501
HIG,2015-12-31,0.7214377001209196
HOG,2012-12-31,0.4798729985704357
HOG,2013-12-31,0.5225753033189264
HOG,2014-12-31,0.5626522163238268
HOG,2015-12-31,0.7549430242992836
HOLX,2013-09-28,1.18338180662055e-07
HOLX,2014-09-27,0.242564538620761
HOLX,2015-09-26,0.25000006275153697
HOLX,2016-09-24,0.2500001539984364
HON,2013-12-31,0.5049664950143279
HON,2014-12-31,0.5558192639841063
HON,2015-12-31,0.7588471635536499
HON,2016-12-31,0.4822750491075944
HP,2013-09-30,0.6744631310625279
HP,2014-09-30,0.5703738939856476
HP,2015-09-30,0.531038838405874
HP,2016-09-30,0.1469114451429194
HPE,2014-10-31,0.2170378991122888
HPE,2015-10-31,0.0034828550784999543
HPE,2016-10-31,0.12745556546091974
HPQ,2013-10-31,0.12669435306613086
HPQ,2014-10-31,0.16509332072667432
HPQ,2015-10-31,0.18777176889402206
HPQ,2016-10-31,0.8501053616246155
HRB,2013-04-30,0.6666665724415793
HRB,2014-04-30,0.9999998176621471
HRB,2015-04-30,0.999999950978599
HRB,2016-04-30,0.9999999346416386
HRL,2013-10-27,0.9999999531122253
HRL,2014-10-26,0.7499999025654229
HRL,2015-10-31,0.7499999637461293
HRL,2016-10-30,0.9369333951565582
HRS,2013-06-28,0.41891156622604003
HRS,2014-06-27,0.7681446020495337
HRS,2015-07-03,0.2141160202378865
HRS,2016-07-01,0.9664561673840957
HSIC,2012-12-29,0.27112563937162043
HSIC,2013-12-28,0.4021231577021936
HSIC,2014-12-27,0.017290208738553095
HSIC,2015-12-26,0.2341934543010117
HST,2012-12-31,0.40990152368115806
HST,2013-12-31,0.4683862068994843
HST,2014-12-31,0.502955924551489
HST,2015-12-31,0.74332422525612
HSY,2012-12-31,0.5946806935240136
HSY,2013-12-31,0.5903468941992343
HSY,2014-12-31,0.6411105387923813
HSY,2015-12-31,0.8102303732734251
HUM,2013-12-31,0.48934354897318927
HUM,2014-12-31,0.5613844131911515
HUM,2015-12-31,0.7797726629287993
HUM,2016-12-31,0.4498089870818387
IBM,2012-12-31,0.5398769541306435
IBM,2013-12-31,0.5192047134333277
IBM,2014-12-31,0.5718858200209069
IBM,2015-12-31,0.7550545329759558
IDXX,2012-12-31,0.6426440948958243
IDXX,2013-12-31,0.5734243741950282
IDXX,2014-12-31,0.572767723742587
IDXX,2015-12-31,0.7927304543945297
IFF,2012-12-31,0.5290917292497016
IFF,2013-12-31,0.5472388363098986
IFF,2014-12-31,0.5832350779114294
IFF,2015-12-31,0.7722357959949775
ILMN,2013-12-29,0.19108779564088474
ILMN,2014-12-28,0.9982258491638317
ILMN,2016-01-03,0.9999998960439811
ILMN,2017-01-01,0.25
INTC,2013-12-28,0.4246658293200902
INTC,2014-12-27,0.33463556041687087
INTC,2015-12-26,0.35021937413319926
INTC,2016-12-31,0.4977158310573059
INTU,2013-07-31,0.9999997358187569
INTU,2014-07-31,0.9999999161573369
INTU,2015-07-31,0.49999813178200314
INTU,2016-07-31,0.9999999666457078
IP,2012-12-31,0.4280694769009316
IP,2013-12-31,0.487501349184812
IP,2014-12-31,0.5236110596529898
IP,2015-12-31,0.7344106355718037
IPG,2012-12-31,0.42220088790743926
IPG,2013-12-31,0.4748692175809048
IPG,2014-12-31,0.513049821376795
IPG,2015-12-31,0.7490024744406493
IRM,2012-12-31,0.46327990826142224
IRM,2013-12-31,0.48357452923416533
IRM,2014-12-31,0.5256568982604983
IRM,2015-12-31,0.7596748733144335
ISRG,2013-12-31,0.7611177606275815
ISRG,2014-12-31,0.6205069469599971
ISRG,2015-12-31,0.8506148298360081
ISRG,2016-12-31,0.5994256171966578
ITW,2013-12-31,0.5148232470017968
ITW,2014-12-31,0.5765506601881988
ITW,2015-12-31,0.7935776385663107
ITW,2016-12-31,0.5783185370180169
IVZ,2012-12-31,0.42613885783595373
IVZ,2013-12-31,0.4768943282052477
IVZ,2014-12-31,0.5031872232388834
IVZ,2015-12-31,0.7324386093069137
JBHT,2012-12-31,0.5857959827328387
JBHT,2013-12-31,0.5611047460337839
JBHT,2014-12-31,0.5659814342606686
JBHT,2015-12-31,0.7855098515933362
JEC,2013-09-27,0.2348372406880436
JEC,2014-09-26,0.11531056149470306
JEC,2015-10-02,0.16340458747981848
JEC,2016-09-30,0.27682144973930456
JNPR,2012-12-31,0.4188441748566219
JNPR,2013-12-31,0.48232492248254355
JNPR,2014-12-31,0.44490684208755077
JNPR,2015-12-31,0.7652988642501932
JPM,2012-12-31,0.3872420558021796
JPM,2013-12-31,0.4426909852651255
JPM,2014-12-31,0.46416235504532133
JPM,2015-12-31,0.7227482872745353
JWN,2013-02-02,0.301661730727689
JWN,2014-02-01,0.3748088199714758
JWN,2015-01-31,0.41698981195950635
JWN,2016-01-30,0.4578509100659186
K,2012-12-29,0.16689381731358047
K,2013-12-28,0.5229730444284353
K,2015-01-03,0.11764774387901637
K,2016-01-02,0.017818782138469963
KEY,2013-09-30,0.14931657597421752
KEY,2014-09-30,0.0770999010622685
KEY,2015-09-30,0.4148364005707768
KEY,2016-09-30,0.34770469743963933
KIM,2012-12-31,0.39883595222970963
KIM,2013-12-31,0.4546470612307218
KIM,2014-12-31,0.46996126654048737
KIM,2015-12-31,0.7117937993511716
KLAC,2013-06-30,0.7130038332535077
KLAC,2014-06-30,0.7007834646637743
KLAC,2015-06-30,0.5652345356652871
KLAC,2016-06-30,0.6970625988394278
KMB,2013-12-31,0.5288975690733565
KMB,2014-12-31,0.6334917563913542
KMB,2015-12-31,0.7556928209382586
KMB,2016-12-31,0.5671430113149617
KMI,2013-12-31,0.444504159102284
KMI,2014-12-31,0.5139743797038756
KMI,2015-12-31,0.7327225252355892
KMI,2016-12-31,0.45360143954760657
KMX,2013-02-28,0.3333333333333333
KMX,2014-02-28,0.16583661333458755
KMX,2015-02-28,0.17541905343805997
KMX,2016-02-29,0.10630017401554134
KO,2012-12-31,0.4939794949733945
KO,2013-12-31,0.5024693854270513
KO,2014-12-31,0.5258446161816006
KO,2015-12-31,0.7488519547677466
KORS,2013-03-30,0.9999999822909498
KORS,2014-03-29,0.749999990149571
KORS,2015-03-28,0.9999999885154643
KORS,2016-04-02,0.9999999817471802
KR,2013-02-02,0.13007423166716117
KR,2014-02-01,0.0196160437272876
KR,2015-01-31,0.40638240950332
KR,2016-01-30,0.2761480181237435
KSS,2013-02-02,0.2432428100299807
KSS,2014-02-01,0.29989336700992547
KSS,2015-01-31,0.3888641190358892
KSS,2016-01-30,0.3889931176369636
KSU,2013-12-31,0.49142082472112464
KSU,2014-12-31,0.5402033637017633
KSU,2015-12-31,0.7572619328535029
KSU,2016-12-31,0.4798700481763518
LB,2013-02-02,0.5904160303525575
LB,2014-02-01,0.4879329927473142
LB,2015-01-31,0.6150478031427863
LB,2016-01-30,0.6339711061271106
LEG,2012-12-31,0.4751275267143169
LEG,2013-12-31,0.5120776835613668
LEG,2014-12-31,0.5800964547599319
LEG,2015-12-31,0.7988837891130514
LEN,2013-11-30,0.24587403702772925
LEN,2014-11-30,0.401872651755955
LEN,2015-11-30,0.3105502438017974
LEN,2016-11-30,0.3825535574158674
LH,2012-12-31,0.5291817083779203
LH,2013-12-31,0.5335603000849117
LH,2014-12-31,0.5562464708129622
LH,2015-12-31,0.7239752522184695
LKQ,2012-12-31,0.5050402304077567
LKQ,2013-12-31,0.5244384747504295
LKQ,2014-12-31,0.5839889354236025
LKQ,2015-12-31,0.7835949848062774
LLL,2012-12-31,0.47170821998807955
LLL,2013-12-31,0.46152424749338183
LLL,2014-12-31,0.5096402876555332
LLL,2015-12-31,0.7582487626328404
LLTC,2013-06-30,0.9807391315414161
LLTC,2014-06-29,0.9999999690402684
LLTC,2015-06-28,0.7499999866711261
LLTC,2016-07-03,0.25
LLY,2012-12-31,0.5313347080069828
LLY,2013-12-31,0.5523490919768753
LLY,2014-12-31,0.4853530643106705
LLY,2015-12-31,0.7480382289348905
LMT,2013-12-31,0.5026232496364892
LMT,2014-12-31,0.5035972312315726
LMT,2015-12-31,0.7158084500346372
LMT,2016-12-31,0.5600620146701681
LNT,2012-12-31,0.42245901449318485
LNT,2013-12-31,0.46927437190165344
LNT,2014-12-31,0.4844020956849712
LNT,2015-12-31,0.7339866319997999
LOW,2013-02-01,1.7769780635834564e-07
LOW,2014-01-31,0.6978925974958019
LOW,2015-01-30,0.4999999610003805
LOW,2016-01-29,0.25
LRCX,2013-06-30,0.3862535028873717
LRCX,2014-06-29,2.429387671587513e-08
LRCX,2015-06-28,0.24999997371191846
LRCX,2016-06-26,0.25
LUK,2012-12-31,0.33013423618946686
LUK,2013-12-31,0.28959850537307064
LUK,2014-12-31,0.44656252684763564
LUK,2015-12-31,0.7130319451523844
LUV,2013-12-31,0.45635307390758256
LUV,2014-12-31,0.5583499829247565
LUV,2015-12-31,0.8023315088203291
LUV,2016-12-31,0.5150801717592368
LVLT,2012-12-31,0.4293968634995227
LVLT,2013-12-31,0.47654648937693533
LVLT,2014-12-31,0.4618033610256681
LVLT,2015-12-31,0.707393537171089
LYB,2012-12-31,0.5770959583472853
LYB,2013-12-31,0.508483615688005
LYB,2014-12-31,0.6901707192529116
LYB,2015-12-31,0.7582771158747168
M,2013-02-02,0.1987439093902439
M,2014-02-01,0.2959914485344817
M,2015-01-31,0.4038934020995263
M,2016-01-30,0.30820817972281955
MA,2013-12-31,0.6999420080305664
MA,2014-12-31,0.7131062414662018
MA,2015-12-31,0.8325400499741272
MA,2016-12-31,0.6254685989715801
MAA,2012-12-31,0.41735962250157704
MAA,2013-12-31,0.42919906817536985
MAA,2014-12-31,0.49575014147952573
MAA,2015-12-31,0.7288639065572708
MAC,2012-12-31,0.38731171237948026
MAC,2013-12-31,0.45450585477237665
MAC,2014-12-31,0.40404910790141685
MAC,2015-12-31,0.724336966441059
MAR,2012-12-31,0.5019022981045776
MAR,2013-12-31,0.5301895822001801
MAR,2014-12-31,0.6044274058161493
MAR,2015-12-31,0.8397453725357927
MAS,2013-12-31,0.473202846413001
MAS,2014-12-31,0.4959732617967641
MAS,2015-12-31,0.8282231460581374
MAS,2016-12-31,0.6359406773248537
MAT,2012-12-31,0.5343607751233713
MAT,2013-12-31,0.5685289922066395
MAT,2014-12-31,0.49893123170819786
MAT,2015-12-31,0.7482401824516836
MCD,2012-12-31,0.6234005870469018
MCD,2013-12-31,0.6008897700697674
MCD,2014-12-31,0.6490789165655151
MCD,2015-12-31,0.7732980007616923
MCHP,2013-03-31,0.691977315888987
MCHP,2014-03-31,0.9034007620478945
MCHP,2015-03-31,0.20291615787328188
MCHP,2016-03-31,0.3348377664935725
MCK,2013-03-31,0.94381167976033
MCK,2014-03-31,0.3610271462441793
MCK,2015-03-31,0.49999999640218684
MCK,2016-03-31,0.49999998457018147
MCO,2012-12-31,0.6185914019546285
MCO,2013-12-31,0.6129934993369484
MCO,2014-12-31,0.6722791528111561
MCO,2015-12-31,0.8158468344150241
MDLZ,2012-12-31,0.4229907211357804
MDLZ,2013-12-31,0.47671301383140297
MDLZ,2014-12-31,0.5004159961263596
MDLZ,2015-12-31,0.7651803929362316
MET,2012-12-31,0.3780630027352909
MET,2013-12-31,0.4373731436191542
MET,2014-12-31,0.4647840808222113
MET,2015-12-31,0.7209995621718369
MHK,2012-12-31,0.44514120414794095
MHK,2013-12-31,0.470873882155619
MHK,2014-12-31,0.5502070010509046
MHK,2015-12-31,0.7357728132997069
MJN,2012-12-31,0.5978475032002745
MJN,2013-12-31,0.6267967614179225
MJN,2014-12-31,0.6192499271044841
MJN,2015-12-31,0.7813682576901173
MKC,2013-11-30,0.9999999204364292
MKC,2014-11-30,0.8242722516244823
MKC,2015-11-30,0.7566005764297435
MKC,2016-11-30,0.7499999005988451
MLM,2012-12-31,0.42833697894512945
MLM,2013-12-31,0.48778072149455687
MLM,2014-12-31,0.43665032902278783
MLM,2015-12-31,0.765107637667331
MMC,2012-12-31,0.48847129972073217
MMC,2013-12-31,0.519892281859663
MMC,2014-12-31,0.5585860204545211
MMC,2015-12-31,0.7690211350334148
MMM,2013-12-31,0.586117601401889
MMM,2014-12-31,0.6520963581559307
MMM,2015-12-31,0.7872903050647313
MMM,2016-12-31,0.5699697986447058
MNST,2012-12-31,0.9999999921819746
MNST,2013-12-31,0.6868479790363908
MNST,2014-12-31,0.7973146857090881
MNST,2015-12-31,0.7461583847555167
MO,2012-12-31,0.5620892030723698
MO,2013-12-31,0.5890632319314179
MO,2014-12-31,0.6131709527279046
MO,2015-12-31,0.8239571776523597
MON,2013-08-31,0.5712241162931361
MON,2014-08-31,0.9739891766710418
MON,2015-08-31,0.2500000925784712
MON,2016-08-31,0.24999993342823082
MOS,2013-05-31,0.46931455880925116
MOS,2014-12-31,0.4982983227460728
MOS,2015-12-31,0.7509481307316417
MOS,2016-12-31,0.39703785838703937
MPC,2012-12-31,0.5650486542550076
MPC,2013-12-31,0.6273497962955001
MPC,2014-12-31,0.4715162212585461
MPC,2015-12-31,0.5575578121735427
MRK,2012-12-31,0.46792400298483944
MRK,2013-12-31,0.4686551677208566
MRK,2014-12-31,0.45633335211992987
MRK,2015-12-31,0.7418461376094406
MRO,2012-12-31,0.46339645913316563
MRO,2013-12-31,0.4754750236719578
MRO,2014-12-31,0.44306311943527005
MRO,2015-12-31,0.6593705306179147
MSFT,2013-06-30,0.8108265752326487
MSFT,2014-06-30,0.6648429781427696
MSFT,2015-06-30,0.495489944021121
MSFT,2016-06-30,0.3377270972140251
MTB,2012-12-31,0.37364661135092986
MTB,2013-12-31,0.43409369473735
MTB,2014-12-31,0.4487582836817722
MTB,2015-12-31,0.714178689452882
MTD,2013-12-31,0.5787885285108095
MTD,2014-12-31,0.6574622682965174
MTD,2015-12-31,0.8090100556748641
MTD,2016-12-31,0.5597888868908139
MU,2013-08-29,0.3333333333333333
MU,2014-08-28,0.25
MU,2015-09-03,0.25
MU,2016-09-01,0.25
MUR,2012-12-31,0.45889884864653413
MUR,2013-12-31,0.5031320190143899
MUR,2014-12-31,0.5142439701556639
MUR,2015-12-31,0.586767199015965
MYL,2014-12-31,0.4727745450840999
MYL,2015-12-31,0.7392231861617379
NAVI,2013-12-31,0.39377841533027264
NAVI,2014-12-31,0.4523721740927289
NAVI,2015-12-31,0.7157609160774835
NBL,2013-12-31,0.4757393012090225
NBL,2014-12-31,0.4658347793489631
NBL,2015-12-31,0.6743790310377952
NBL,2016-12-31,0.39104608407471536
NDAQ,2012-12-31,0.45017828108352037
NDAQ,2013-12-31,0.44978393297190067
NDAQ,2014-12-31,0.507459011545665
NDAQ,2015-12-31,0.7392819792751164
NEE,2012-12-31,0.4247421712740343
NEE,2013-12-31,0.46631926264894463
NEE,2014-12-31,0.5058475367467804
NEE,2015-12-31,0.7391659074955054
NEM,2012-12-31,0.4856220854372834
NEM,2013-12-31,0.33481917583350745
NEM,2014-12-31,0.46591095763589974
NEM,2015-12-31,0.7471540000417891
NFLX,2013-12-31,0.43360855685029104
NFLX,2014-12-31,0.49214429721670583
NFLX,2015-12-31,0.7169165131129931
NFLX,2016-12-31,0.4340368419420053
NFX,2012-12-31,0.22005837260934288
NFX,2013-12-31,0.4703693501286997
NFX,2014-12-31,0.4800781236555211
NFX,2015-12-31,0.31746955697648216
NKE,2013-05-31,0.8831250612383399
NKE,2014-05-31,0.9493617050236179
NKE,2015-05-31,0.7159767838497832
NKE,2016-05-31,0.8360422928792928
NLSN,2013-12-31,0.443904315131532
NLSN,2014-12-31,0.5336606864348772
NLSN,2015-12-31,0.7485794714764553
NLSN,2016-12-31,0.47309733754421135
NOV,2012-12-31,0.5044941605055375
NOV,2013-12-31,0.5079095525634989
NOV,2014-12-31,0.5692134725853163
NOV,2015-12-31,0.7063099927596792
NSC,2013-12-31,0.4871762508070221
NSC,2014-12-31,0.5457209510332659
NSC,2015-12-31,0.7501830169414077
NSC,2016-12-31,0.4747157269948991
NTAP,2013-04-26,0.3333333333333333
NTAP,2014-04-25,0.25
NTAP,2015-04-24,0.25
NTAP,2016-04-29,0.25
NTRS,2012-12-31,0.37494412915447284
NTRS,2013-12-31,0.4343759268276601
NTRS,2014-12-31,0.4526285155652432
NTRS,2015-12-31,0.7154935282350697
NUE,2012-12-31,0.4586498301186667
NUE,2013-12-31,0.45425032703350465
NUE,2014-12-31,0.5578211263965257
NUE,2015-12-31,0.7251107110482491
NVDA,2013-01-27,0.3333333333333333
NVDA,2014-01-26,0.25
NVDA,2015-01-25,0.25
NVDA,2016-01-31,0.39267194138186123
NWL,2012-12-31,0.47518783823034666
NWL,2013-12-31,0.5111529658811235
