symbol,date,quality_score
NWL,2014-12-31,0.5138019351823944
NWL,2015-12-31,0.7443621372986624
NWS,2013-06-30,0.03574865587266953
NWS,2014-06-30,0.21346665255931166
NWS,2015-06-30,0.30576189539605103
NWS,2016-06-30,0.06288064299800955
NWSA,2013-06-30,0.03574865587266953
NWSA,2014-06-30,0.21346665255931166
NWSA,2015-06-30,0.30576189539605103
NWSA,2016-06-30,0.06288064299800955
O,2012-12-31,0.4538634696129445
O,2013-12-31,0.47493904469650217
O,2014-12-31,0.5163819171604442
O,2015-12-31,0.7524490091057212
OKE,2012-12-31,0.43450764961644855
OKE,2013-12-31,0.47565829023640094
OKE,2014-12-31,0.5585480120444418
OKE,2015-12-31,0.7115745908022907
OMC,2013-12-31,0.46843692125959113
OMC,2014-12-31,0.5397288949390778
OMC,2015-12-31,0.7487720793961754
OMC,2016-12-31,0.47165552749537537
ORLY,2012-12-31,0.5447682803205933
ORLY,2013-12-31,0.5637983641522792
ORLY,2014-12-31,0.6080881801296646
ORLY,2015-12-31,0.8219288504870862
OXY,2012-12-31,0.48848259078860906
OXY,2013-12-31,0.5011277064676538
OXY,2014-12-31,0.4336749401235874
OXY,2015-12-31,0.6179758119206107
PAYX,2013-05-31,0.4410685619805373
PAYX,2014-05-31,0.615251128495905
PAYX,2015-05-31,0.5806552522002055
PAYX,2016-05-31,0.6966041566388086
PBCT,2012-12-31,0.37469256496796627
PBCT,2013-12-31,0.4337287426454691
PBCT,2014-12-31,0.452539485304379
PBCT,2015-12-31,0.7157456363606197
PBI,2012-12-31,0.4439522425760038
PBI,2013-12-31,0.5046766346093331
PBI,2014-12-31,0.5282070126101837
PBI,2015-12-31,0.7522569433176869
PCAR,2012-12-31,0.44347667910765615
PCAR,2013-12-31,0.4609309324695525
PCAR,2014-12-31,0.5363571428891961
PCAR,2015-12-31,0.7520416492817279
PCG,2013-12-31,0.4242779280923337
PCG,2014-12-31,0.4894728389718279
PCG,2015-12-31,0.7256900800199193
PCG,2016-12-31,0.4385066800112988
PCLN,2012-12-31,0.6866124929575036
PCLN,2013-12-31,0.5833352084127661
PCLN,2014-12-31,0.5957794138958068
PCLN,2015-12-31,0.7874258089782799
PDCO,2013-04-27,0.3333333333333333
PDCO,2014-04-26,0.25
PDCO,2015-04-25,0.25
PDCO,2016-04-30,0.25712932194885685
PEG,2012-12-31,0.4474720076428013
PEG,2013-12-31,0.48425190967158627
PEG,2014-12-31,0.5167361286996854
PEG,2015-12-31,0.7483098536321505
PEP,2013-12-28,0.33060444984979254
PEP,2014-12-27,0.29011687441789374
PEP,2015-12-26,0.24312349925527224
PEP,2016-12-31,0.4848964433583988
PFE,2012-12-31,0.4539077677685734
PFE,2013-12-31,0.4899419906589825
PFE,2014-12-31,0.5156339238118525
PFE,2015-12-31,0.7482629746656384
PFG,2013-12-31,0.39969948655711574
PFG,2014-12-31,0.46236155339876833
PFG,2015-12-31,0.7210707979400545
PFG,2016-12-31,0.4243184138770963
PG,2013-12-31,0.6673071919813259
PG,2014-12-31,0.6881863696244576
PG,2015-12-31,0.8437204824011876
PG,2016-12-31,0.5633818363454415
PGR,2012-12-31,0.43045266690294337
PGR,2013-12-31,0.48021364239673536
PGR,2014-12-31,0.5124006256721655
PGR,2015-12-31,0.7358454189916497
PH,2013-06-30,0.5959615377057067
PH,2014-06-30,0.41394810844500884
PH,2015-06-30,0.5596454711586478
PH,2016-06-30,0.32908378355501156
PHM,2013-12-31,0.4206039029080508
PHM,2014-12-31,0.5333482183093938
PHM,2015-12-31,0.7570226693447252
PHM,2016-12-31,0.5364218003116967
PKI,2012-12-30,6.833168286757285e-08
PKI,2013-12-29,0.5184314483167884
PKI,2014-12-28,6.995264834053216e-08
PKI,2016-01-03,1.0715287820928232e-07
PM,2013-12-31,0.6893539991820777
PM,2014-12-31,0.72484329382541
PM,2015-12-31,0.8105568760612143
PM,2016-12-31,0.5458648712991137
PNC,2012-12-31,0.3742689777731621
PNC,2013-12-31,0.4335042011727454
PNC,2014-12-31,0.4486245288996249
PNC,2015-12-31,0.7141237094549077
PNR,2012-12-31,0.37833965243429696
PNR,2013-12-31,0.5318771148668336
PNR,2014-12-31,0.5544842244518176
PNR,2015-12-31,0.7144795030467319
PNW,2012-12-31,0.43947639085606355
PNW,2013-12-31,0.48093554423022833
PNW,2014-12-31,0.5019986271598328
PNW,2015-12-31,0.7419233840908623
PPG,2013-12-31,0.45294610956877723
PPG,2014-12-31,0.467106794313655
PPG,2015-12-31,0.7591704944324762
PPG,2016-12-31,0.4877939221665594
PPL,2012-12-31,0.44336894205692606
PPL,2013-12-31,0.44735386804068256
PPL,2014-12-31,0.5033495991767839
PPL,2015-12-31,0.7606346995490949
PRU,2012-12-31,0.3775098537924511
PRU,2013-12-31,0.42019557024589116
PRU,2014-12-31,0.46212857624911224
PRU,2015-12-31,0.7223699141600245
PSX,2012-12-31,0.43637139269500524
PSX,2013-12-31,0.40424600371758723
PSX,2014-12-31,0.441030809376747
PSX,2015-12-31,0.5814817836875278
PVH,2013-02-03,6.660384706721108e-08
PVH,2014-02-02,0.0004891850203617299
PVH,2015-02-01,2.8684167596715326e-08
PVH,2016-01-31,0.24493181651902776
PWR,2012-12-31,0.5011746327549135
PWR,2013-12-31,0.49418518124831684
PWR,2014-12-31,0.5531547022862697
PWR,2015-12-31,0.7572051197196081
PX,2012-12-31,0.5048540910699355
PX,2013-12-31,0.5158537336502722
PX,2014-12-31,0.5623845595345673
PX,2015-12-31,0.7621395191692425
PYPL,2014-12-31,0.46640200378723823
PYPL,2015-12-31,0.7309752399285927
PYPL,2016-12-31,0.45610302942947945
QCOM,2013-09-29,0.8063282446664101
QCOM,2014-09-28,0.4226697957070631
QCOM,2015-09-27,0.020208342861250155
QCOM,2016-09-25,0.7499998982734133
QRVO,2014-03-29,2.3739550436552292e-08
QRVO,2015-03-28,1.6581441802943075e-08
QRVO,2016-04-02,0.19316345945526042
R,2013-12-31,0.4339223688795723
R,2014-12-31,0.47602279661964664
R,2015-12-31,0.7269825399091596
R,2016-12-31,0.46538685874902513
RCL,2012-12-31,0.4000382921788823
RCL,2013-12-31,0.46556755338732475
RCL,2014-12-31,0.4860013648079951
RCL,2015-12-31,0.7348003383805318
REGN,2013-12-31,0.6673071919813259
REGN,2014-12-31,0.6881863696244576
REGN,2015-12-31,0.8437204824011876
REGN,2016-12-31,0.5633818363454415
RHI,2013-12-31,0.6691311403990232
RHI,2014-12-31,0.7204632690224263
RHI,2015-12-31,0.9167712024051471
RHI,2016-12-31,0.6346853779813478
RHT,2013-02-28,0.676795499675895
RHT,2014-02-28,0.3683764457606693
RHT,2015-02-28,0.07646867132151491
RHT,2016-02-29,0.34851882160544323
RL,2013-03-30,0.21400800329803707
RL,2014-03-29,0.3865405951967378
RL,2015-03-28,0.4338136275480544
RL,2016-04-02,0.12683999960105447
ROK,2013-09-30,0.6673212820719421
ROK,2014-09-30,0.5416384581753271
ROK,2015-09-30,0.6712221860952959
ROK,2016-09-30,0.378921866440317
ROP,2012-12-31,0.4919824253407355
ROP,2013-12-31,0.504098678326431
ROP,2014-12-31,0.5634181123904818
ROP,2015-12-31,0.7536296522772734
ROST,2013-02-02,0.8906559852874721
ROST,2014-02-01,0.9276533384041868
ROST,2015-01-31,0.6846363037216279
ROST,2016-01-30,0.9548689954163581
RRC,2012-12-31,0.3953320559329212
RRC,2013-12-31,0.47593485823076925
RRC,2014-12-31,0.4831226019802596
RRC,2015-12-31,0.6646835087131567
RSG,2013-12-31,0.4527022922227329
RSG,2014-12-31,0.5155746196197548
RSG,2015-12-31,0.7545291236386451
RSG,2016-12-31,0.48268299821584687
SBUX,2013-09-29,3.748487113301261e-08
SBUX,2014-09-28,0.8114780080674412
SBUX,2015-09-27,0.809650683631966
SBUX,2016-10-02,0.25
SCG,2012-12-31,0.4343143023419329
SCG,2013-12-31,0.47917688539762204
SCG,2014-12-31,0.5051895899552274
SCG,2015-12-31,0.745607543917183
SCHW,2012-12-31,0.38624347598954495
SCHW,2013-12-31,0.4434358287500207
SCHW,2014-12-31,0.4674230033248374
SCHW,2015-12-31,0.7222851203396037
SE,2012-12-31,0.4260021431049649
SE,2013-12-31,0.4683399874107688
SE,2014-12-31,0.5036759953055084
SE,2015-12-31,0.740501651028743
SEE,2013-12-31,0.45718089532844125
SEE,2014-12-31,0.5698073572965185
SEE,2015-12-31,0.7651699211938565
SEE,2016-12-31,0.4819006808645197
SHW,2012-12-31,0.517595815641751
SHW,2013-12-31,0.5697994828485917
SHW,2014-12-31,0.7066091883053622
SHW,2015-12-31,0.8233278415201122
SIG,2013-02-02,0.3062828396815291
SIG,2014-02-01,0.405081621277282
SIG,2015-02-02,0.25
SIG,2016-01-30,0.3536721317901903
SJM,2013-04-30,0.3333334980467953
SJM,2014-04-30,7.33129492391793e-08
SJM,2015-04-30,5.473176015180492e-08
SJM,2016-04-30,4.02979946079185e-08
SLG,2012-12-31,0.4035458359609907
SLG,2013-12-31,0.45719331443614475
SLG,2014-12-31,0.4717258406753667
SLG,2015-12-31,0.7254231010211412
SNA,2013-12-31,0.5341259062102798
SNA,2015-01-03,0.6572870673211608
SNA,2016-01-02,0.8567349690757211
SNA,2016-12-31,0.5433319127714091
SNI,2012-12-31,0.595961039139541
SNI,2013-12-31,0.5949699027760985
SNI,2014-12-31,0.6281377174191264
SNI,2015-12-31,0.7717379096231551
SO,2012-12-31,0.445710775219713
SO,2013-12-31,0.4708511206189555
SO,2014-12-31,0.4981136495998243
SO,2015-12-31,0.7360875500238238
SPG,2012-12-31,0.42950848659572793
SPG,2013-12-31,0.47916979000118154
SPG,2014-12-31,0.5201124935159778
SPG,2015-12-31,0.7471950945035316
SPGI,2013-12-31,0.5784450024389681
SPGI,2014-12-31,0.4783064628353079
SPGI,2015-12-31,0.7940202994850512
SPGI,2016-12-31,0.6834891601798867
SPLS,2013-02-02,0.028543704248864654
SPLS,2014-02-01,0.3270486093996397
SPLS,2015-01-31,0.26089170152983354
SPLS,2016-01-30,0.22409549687901126
SRCL,2012-12-31,0.5130235011717876
SRCL,2013-12-31,0.5361909116166632
SRCL,2014-12-31,0.5690201516277984
SRCL,2015-12-31,0.7277355403136364
SRE,2012-12-31,0.41766132406274054
SRE,2013-12-31,0.4702814350097265
SRE,2014-12-31,0.4888861845879957
SRE,2015-12-31,0.7321017721456563
STI,2012-12-31,0.37391657020854624
STI,2013-12-31,0.4311152584373244
STI,2014-12-31,0.45085323469967536
STI,2015-12-31,0.7146757424204918
STT,2013-12-31,0.39385442859491787
STT,2014-12-31,0.4520197475622418
STT,2015-12-31,0.7161641118484317
STT,2016-12-31,0.41808682961428995
STX,2013-06-28,0.6855177794207266
STX,2014-06-27,0.3259519178048305
STX,2015-07-03,0.9859163071476188
STX,2016-07-01,0.7208043988341799
STZ,2013-02-28,0.26047688341105335
STZ,2014-02-28,0.7892662414251942
STZ,2015-02-28,0.421088391376821
STZ,2016-02-29,0.8462650484801141
SWK,2013-12-28,0.07923385917647408
SWK,2015-01-03,0.2417153691515805
SWK,2016-01-02,0.29589100220863973
SWK,2016-12-31,0.4805117413414896
SWKS,2013-09-27,0.8073377454262842
SWKS,2014-10-03,0.999999974687492
SWKS,2015-10-02,0.9999999673999296
SWKS,2016-09-30,0.7846849886702796
SWN,2012-12-31,0.20928080523220963
SWN,2013-12-31,0.5449784602638549
SWN,2014-12-31,0.48771241880678384
SWN,2015-12-31,0.43150093710098086
SYF,2012-12-31,0.3670423219173234
SYF,2013-12-31,0.4309416049665598
SYF,2014-12-31,0.4326719219240953
SYF,2015-12-31,0.7084744732486837
SYK,2013-12-31,0.4728667675358143
SYK,2014-12-31,0.522006839248797
SYK,2015-12-31,0.7722049218698868
SYK,2016-12-31,0.47142333340916937
SYMC,2013-03-29,0.3333333333333333
SYMC,2014-03-28,0.25
SYMC,2015-04-03,1.7509193983578086e-08
SYMC,2016-04-01,0.7499998530675618
SYY,2013-06-29,0.3333333333333333
SYY,2014-06-28,0.25
SYY,2015-06-27,0.25
SYY,2016-07-02,0.25
T,2012-12-31,0.42372253082021283
T,2013-12-31,0.510059375982597
T,2014-12-31,0.48649317147463994
T,2015-12-31,0.7342728938053298
TAP,2013-12-31,0.4457039399141876
TAP,2014-12-31,0.5052837338440506
TAP,2015-12-31,0.736965965402856
TAP,2016-12-31,0.4499561532278801
TDC,2012-12-31,0.5869100967269323
TDC,2013-12-31,0.565044723678994
TDC,2014-12-31,0.5823757400366782
TDC,2015-12-31,0.7158274211764811
TDG,2013-09-30,0.5180418736000999
TDG,2014-09-30,0.4083763141064444
TDG,2015-09-30,0.5486575640027925
TDG,2016-09-30,0.44531939226089495
TEL,2013-09-27,0.05355175770483056
TEL,2014-09-26,0.3266332158613738
TEL,2015-09-25,0.25
TEL,2016-09-30,0.35641707797284894
TGNA,2012-12-30,0.9999999081433701
TGNA,2013-12-29,0.0059066810246000525
TGNA,2014-12-31,0.48631450762534156
TGNA,2015-12-31,0.7813626700658306
TGT,2013-02-02,0.17383596224374412
TGT,2014-02-01,0.3175137339240725
TGT,2015-01-31,0.4915346058123343
TGT,2016-01-30,0.35975175153500666
TIF,2013-01-31,0.6493822555409349
TIF,2014-01-31,0.46655739434703825
TIF,2015-01-31,0.5083267014951118
TIF,2016-01-31,0.46548351994936543
TJX,2013-02-02,0.7884905131048754
TJX,2014-02-01,0.8250851940004916
TJX,2015-01-31,0.7510583352644822
TJX,2016-01-30,0.8648321059691454
TMK,2012-12-31,0.41394670922476934
TMK,2013-12-31,0.4627323822485738
TMK,2014-12-31,0.48107292135504104
TMK,2015-12-31,0.7339189362938968
TMO,2012-12-31,0.43479251207601305
TMO,2013-12-31,0.46162828657320076
TMO,2014-12-31,0.495711602541506
TMO,2015-12-31,0.7429228133543004
TRIP,2012-12-31,0.6287466167214134
TRIP,2013-12-31,0.5967624883221708
TRIP,2014-12-31,0.6020009358549092
TRIP,2015-12-31,0.7758935156303255
TRV,2013-12-31,0.4365268977676789
TRV,2014-12-31,0.4937652406864783
TRV,2015-12-31,0.7357936151512319
TRV,2016-12-31,0.4505226451460743
TSCO,2012-12-29,0.9615759555767607
TSCO,2013-12-28,0.8598873023753033
TSCO,2014-12-27,0.999999948428601
TSCO,2015-12-26,0.7499999700592722
TSN,2013-10-03,0.3333333333333333
TSN,2014-10-03,1.9964230410507433e-07
TSN,2015-10-03,0.25000018094931575
TSN,2016-10-01,5.350206027099347e-07
TSO,2012-12-31,0.5339098160801429
TSO,2013-12-31,0.4793073002522123
TSO,2014-12-31,0.4528077138211916
TSO,2015-12-31,0.7008838950421414
TSS,2012-12-31,0.6056146804478693
TSS,2013-12-31,0.43635922736655736
TSS,2014-12-31,0.5634731864078066
TSS,2015-12-31,0.7829653725538082
TXN,2012-12-31,0.47891717544424767
TXN,2013-12-31,0.5458958380145437
TXN,2014-12-31,0.6686888830639539
TXN,2015-12-31,0.8498925620450912
TXT,2012-12-29,0.09363069496321126
TXT,2013-12-28,0.22785145032268622
TXT,2015-01-03,0.1631293923558952
TXT,2016-01-02,0.13305109701815088
UA,2012-12-31,0.616618255291367
UA,2013-12-31,0.5477383231986594
UA,2014-12-31,0.6122878422935984
UA,2015-12-31,0.7779841169251088
UAA,2012-12-31,0.616618255291367
UAA,2013-12-31,0.5477383231986594
UAA,2014-12-31,0.6122878422935984
UAA,2015-12-31,0.7779841169251088
UAL,2012-12-31,0.3823780976297682
UAL,2013-12-31,0.46958820463694045
UAL,2014-12-31,0.515206595898483
UAL,2015-12-31,0.715545415071132
UDR,2012-12-31,0.3806376122690289
UDR,2013-12-31,0.44952085694657795
UDR,2014-12-31,0.467204779045569
UDR,2015-12-31,0.7158741128919752
UHS,2012-12-31,0.49205809791872573
UHS,2013-12-31,0.5301091152956867
UHS,2014-12-31,0.5651915391801321
UHS,2015-12-31,0.781942898369691
ULTA,2013-02-02,0.5524082215513653
ULTA,2014-02-02,0.6707347293443626
ULTA,2015-01-31,0.6001815360786505
ULTA,2016-01-31,0.9045804130029109
UNH,2013-12-31,0.5045269980121265
UNH,2014-12-31,0.5584335962648065
UNH,2015-12-31,0.7487289382044675
UNH,2016-12-31,0.5365462904177853
UNM,2012-12-31,0.39434597477510214
UNM,2013-12-31,0.4499504926248596
UNM,2014-12-31,0.4614781044444813
UNM,2015-12-31,0.7266699410758202
UNP,2013-12-31,0.5359959998188986
UNP,2014-12-31,0.5953254938635086
UNP,2015-12-31,0.7739878596247696
UNP,2016-12-31,0.49763164794576026
UPS,2012-12-31,0.40790793747148757
UPS,2013-12-31,0.5933105035492217
UPS,2014-12-31,0.586520710573287
UPS,2015-12-31,0.7768876365943459
URBN,2013-01-31,0.9999999777921973
URBN,2014-01-31,0.7486357787518844
URBN,2015-01-31,0.7482994587767797
URBN,2016-01-31,0.7893721572117056
USB,2013-07-31,3.8023921185755444e-07
USB,2014-07-31,9.47088081570957e-08
USB,2015-07-31,0.4999997434363114
USB,2016-07-31,0.17136842505570754
UTX,2013-12-31,0.4805840648811648
UTX,2014-12-31,0.5387095622145095
UTX,2015-12-31,0.7410351965585483
UTX,2016-12-31,0.483535294273201
V,2013-09-30,0.9568674299908985
V,2014-09-30,0.7021705014638223
V,2015-09-30,0.9398433137756984
V,2016-09-30,0.3617233813918916
VAR,2013-09-27,0.7184233924396043
VAR,2014-09-26,0.9999999428499222
VAR,2015-10-02,0.2520846462460386
VAR,2016-09-30,0.434936051832725
VFC,2012-12-31,0.5379486299927422
VFC,2013-12-31,0.5495437055508232
VFC,2015-01-03,0.6572419714831301
VFC,2016-01-02,0.7925603315656978
VIAB,2013-09-30,0.6129456006990963
VIAB,2014-09-30,0.4977641947677226
VIAB,2015-09-30,0.593054209038874
VIAB,2016-09-30,0.40715339880677925
VLO,2012-12-31,0.4961364918529008
VLO,2013-12-31,0.4516878085965537
VLO,2014-12-31,0.5493643470511911
VLO,2015-12-31,0.6641886362593442
VMC,2012-12-31,0.39061562198783634
VMC,2013-12-31,0.45766658925745435
VMC,2014-12-31,0.5314160185604397
VMC,2015-12-31,0.7592871309109889
VNO,2013-12-31,0.4252634215284312
VNO,2014-12-31,0.46844260202205334
VNO,2015-12-31,0.729469558700203
VNO,2016-12-31,0.43378776722294143
VRSK,2012-12-31,0.5967531681640524
VRSK,2013-12-31,0.6084503806193725
VRSK,2014-12-31,0.689675219023394
VRSK,2015-12-31,0.7178137030471007
VRSN,2012-12-31,0.565962588917719
VRSN,2013-12-31,0.5366938175500511
VRSN,2014-12-31,0.6983795521520028
VRSN,2015-12-31,0.7958535389449255
VRTX,2012-12-31,0.40523163382243715
VRTX,2013-12-31,0.23322500585667189
VRTX,2014-12-31,0.23097864390696662
VRTX,2015-12-31,0.6978058906905017
VTR,2013-12-31,0.4238577968763491
VTR,2014-12-31,0.47987818180522734
VTR,2015-12-31,0.7351947220510071
VTR,2016-12-31,0.4502289647490859
VZ,2012-12-31,0.4374781999655783
VZ,2013-12-31,0.49908540447491845
VZ,2014-12-31,0.5505614418349665
VZ,2015-12-31,0.7715818818111195
WAT,2012-12-31,0.533140091315245
WAT,2013-12-31,0.5240109594408862
WAT,2014-12-31,0.5445531852495832
WAT,2015-12-31,0.7637824221583563
WDC,2013-06-28,0.08838884887392551
WDC,2014-06-27,0.032245756344086114
WDC,2015-07-03,0.5836890228747311
WDC,2016-07-01,7.971171281373479e-08
WEC,2012-12-31,0.44457726500385414
WEC,2013-12-31,0.48737711400907074
WEC,2014-12-31,0.5250591344914312
WEC,2015-12-31,0.7195817234668597
WFC,2012-12-31,0.3734337591146151
WFC,2013-12-31,0.432349204366044
WFC,2014-12-31,0.44771870656956125
WFC,2015-12-31,0.7136335642526995
WFM,2013-09-29,0.7900834296668712
WFM,2014-09-28,0.31685742880771517
WFM,2015-09-27,0.5909752834927248
WFM,2016-09-25,0.25
WHR,2013-12-31,0.46743312930756836
WHR,2014-12-31,0.4519476361199781
WHR,2015-12-31,0.7597198644283044
WHR,2016-12-31,0.46228184047030485
WLTW,2012-12-31,0.3682026682520581
WLTW,2013-12-31,0.46881443800559147
WLTW,2014-12-31,0.48922732699254223
WLTW,2015-12-31,0.7192586473290163
WM,2013-12-31,0.44186692327972943
WM,2014-12-31,0.551630439843736
WM,2015-12-31,0.7642488911408429
WM,2016-12-31,0.5066677751183469
WMB,2012-12-31,0.4390187746375251
WMB,2013-12-31,0.4587018522437987
WMB,2014-12-31,0.44149206841671035
WMB,2015-12-31,0.7248122183325952
WMT,2013-01-31,0.5489547208174228
WMT,2014-01-31,0.6346201957863088
WMT,2015-01-31,0.42828316027285407
WMT,2016-01-31,0.433105446704641
WRK,2014-09-30,0.22337766213825935
WRK,2015-09-30,0.2833608522858084
WRK,2016-09-30,0.3717834554664676
WU,2012-12-31,0.49723629948158193
WU,2013-12-31,0.49404288358404796
WU,2014-12-31,0.5371756282809861
WU,2015-12-31,0.7595895882380367
WY,2012-12-31,0.4239599254026774
WY,2013-12-31,0.469844124851384
WY,2014-12-31,0.5044818304185218
WY,2015-12-31,0.752331459879259
WYN,2012-12-31,0.46300496503580746
WYN,2013-12-31,0.5060988273275884
WYN,2014-12-31,0.5391575644385973
WYN,2015-12-31,0.7615934384042666
WYNN,2012-12-31,0.5038889678865371
WYNN,2013-12-31,0.5265074020831035
WYNN,2014-12-31,0.5425924975622268
WYNN,2015-12-31,0.7204354138700289
XEC,2012-12-31,0.47691612722611015
XEC,2013-12-31,0.5310285570249615
XEC,2014-12-31,0.5350887118509582
XEC,2015-12-31,0.39210806787023444
XEL,2012-12-31,0.43398531963558923
XEL,2013-12-31,0.4720981871170383
XEL,2014-12-31,0.49858530189893024
XEL,2015-12-31,0.7365777391461232
XL,2012-12-31,0.3901059192053278
XL,2013-12-31,0.45162540141243235
XL,2014-12-31,0.45656597527021053
XL,2015-12-31,0.722186005137792
XLNX,2013-03-30,2.0765887491040285e-08
XLNX,2014-03-29,0.3843377395603198
XLNX,2015-03-28,0.37857962747778967
XLNX,2016-04-02,0.1904350684986939
XOM,2012-12-31,0.5251283079274631
XOM,2013-12-31,0.4864215822269973
XOM,2014-12-31,0.49636101443754654
XOM,2015-12-31,0.6806018263714567
XRAY,2012-12-31,0.4516611810254112
XRAY,2013-12-31,0.49212484648911625
XRAY,2014-12-31,0.5416178599410582
XRAY,2015-12-31,0.7535450855341311
XRX,2012-12-31,0.4158753959927646
XRX,2013-12-31,0.4657277755610376
XRX,2014-12-31,0.4898064644114541
XRX,2015-12-31,0.7249020802524624
XYL,2012-12-31,0.472546883907101
XYL,2013-12-31,0.4822453627631921
XYL,2014-12-31,0.5339023580918209
XYL,2015-12-31,0.7525147623107719
YHOO,2012-12-31,0.390613551345276
YHOO,2013-12-31,0.4580355438142271
YHOO,2014-12-31,0.3366543047869728
YHOO,2015-12-31,0.6789537857935378
YUM,2012-12-29,0.7412805980141531
YUM,2013-12-28,0.5669491705260097
YUM,2014-12-27,0.452669804766405
YUM,2015-12-26,0.7035449236420599
ZBH,2012-12-31,0.5164000513404673
ZBH,2013-12-31,0.5201930612439793
ZBH,2014-12-31,0.5535820988586557
ZBH,2015-12-31,0.6926622089480061
ZION,2012-12-31,0.3751273714809454
ZION,2013-12-31,0.4341306905319759
ZION,2014-12-31,0.4532378711797703
ZION,2015-12-31,0.7159416339622754
ZTS,2013-12-31,0.5003501843797568
ZTS,2014-12-31,0.5709077249467278
ZTS,2015-12-31,0.743679700945611
ZTS,2016-12-31,0.5627663729333725
